systemTimeStamp,timeStartup,timeGps,timeSyncIn,timeGpsPps,utcYear,utcMonth,utcDay,utcHour,utcMinute,utcSecond,utcFracsec,gps1UtcYear,gps1UtcMonth,gps1UtcDay,gps1UtcHour,gps1UtcMinute,gps1UtcSecond,gps1UtcFracsec,gnss1NumSats,gnss1Fix,gnss1PosLat,gnss1PosLon,gnss1PosAlt,gnss1PosEcefX,gnss1PosEcefY,gnss1PosEcefY,gnss1PosUncertaintyN,gnss1PosUncertaintyE,gnss1PosUncertaintyD,yaw,pitch,roll,quatX,quatY,quatZ,quatW,insStatus,lat,lon,alt,posEcefX,posEcefY,posEcefZ,posU
784276512751,790101257000,1422575166679349248,790101257000,679358000,25,2,2,23,45,48,680,25,2,2,23,45,48,600,10,3,32.865947,-117.254195,-26.754000,-2455713.835111,-4767205.483445,3441466.133077,12.108818,12.443754,21.916876,-57.368217,-0.338767,-2.622141,-0.021491,0.008389,-0.479912,0.877013,30853,32.865926,-117.254202,-29.654260,-2455713.920419,-4767204.253256,3441462.675251,3.380624
784300972084,790126257000,1422575166704348928,790126257000,704358000,25,2,2,23,45,48,705,25,2,2,23,45,48,600,10,3,32.865947,-117.254195,-26.754000,-2455713.835111,-4767205.483445,3441466.133077,12.108818,12.443754,21.916876,-57.368107,-0.336940,-2.623766,-0.021496,0.008410,-0.479911,0.877014,30853,32.865926,-117.254202,-29.676208,-2455713.914791,-4767204.238636,3441462.658912,3.382381
784326286899,790151257000,1422575166729349120,790151257000,729358000,25,2,2,23,45,48,730,25,2,2,23,45,48,600,10,3,32.865947,-117.254195,-26.754000,-2455713.835111,-4767205.483445,3441466.133077,12.108818,12.443754,21.916876,-57.366982,-0.336236,-2.624751,-0.021501,0.008419,-0.479902,0.877018,39045,32.865926,-117.254202,-29.698149,-2455713.909121,-4767204.224031,3441462.642594,3.384147
784350545307,790176257000,1422575166754349056,790176257000,754358000,25,2,2,23,45,48,755,25,2,2,23,45,48,600,10,3,32.865947,-117.254195,-26.754000,-2455713.835111,-4767205.483445,3441466.133077,12.108818,12.443754,21.916876,-57.366947,-0.340624,-2.621632,-0.021495,0.008373,-0.479902,0.877019,39045,32.865926,-117.254202,-29.720211,-2455713.903470,-4767204.209315,3441462.626195,3.385922
784375832381,790201257000,1422575166779348992,790201257000,779358000,25,2,2,23,45,48,780,25,2,2,23,45,48,600,10,3,32.865947,-117.254195,-26.754000,-2455713.835111,-4767205.483445,3441466.133077,12.108818,12.443754,21.916876,-57.366257,-0.340680,-2.620611,-0.021488,0.008368,-0.479897,0.877022,133,32.865926,-117.254202,-29.742305,-2455713.897815,-4767204.194584,3441462.609758,3.387707
784401338918,790226257000,1422575166804349184,790226257000,804358000,25,2,2,23,45,48,805,25,2,2,23,45,48,600,10,3,32.865947,-117.254195,-26.754000,-2455713.835111,-4767205.483445,3441466.133077,12.108818,12.443754,21.916876,-57.365479,-0.340996,-2.620116,-0.021485,0.008363,-0.479891,0.877025,133,32.865926,-117.254202,-29.764335,-2455713.892222,-4767204.179898,3441462.593335,3.389501
784425707844,790251257000,1422575166829349120,790251257000,829358000,25,2,2,23,45,48,830,25,2,2,23,45,48,600,10,3,32.865947,-117.254195,-26.754000,-2455713.835111,-4767205.483445,3441466.133077,12.108818,12.443754,21.916876,-57.364216,-0.335643,-2.623228,-0.021487,0.008417,-0.479881,0.877030,32901,32.865926,-117.254202,-29.786584,-2455713.886494,-4767204.165031,3441462.576852,3.391304
784451357918,790276257000,1422575166854349056,790276257000,854358000,25,2,2,23,45,48,855,25,2,2,23,45,48,800,10,3,32.865947,-117.254195,-26.825000,-2455713.805111,-4767205.413445,3441466.113077,11.844973,12.212440,21.506855,-57.363861,-0.331235,-2.626034,-0.021490,0.008462,-0.479877,0.877032,32901,32.865927,-117.254201,-29.458471,-2455713.923630,-4767204.390600,3441462.844781,3.361634
784475706769,790301257000,1422575166879348992,790301257000,879358000,25,2,2,23,45,48,880,25,2,2,23,45,48,800,10,3,32.865947,-117.254195,-26.825000,-2455713.805111,-4767205.413445,3441466.113077,11.844973,12.212440,21.506855,-57.363178,-0.333219,-2.623624,-0.021480,0.008437,-0.479872,0.877035,133,32.865927,-117.254202,-29.479380,-2455713.917717,-4767204.376633,3441462.829660,3.363652
784501029047,790326257000,1422575166904349184,790326257000,904358000,25,2,2,23,45,48,905,25,2,2,23,45,48,800,10,3,32.865947,-117.254195,-26.825000,-2455713.805111,-4767205.413445,3441466.113077,11.844973,12.212440,21.506855,-57.362568,-0.335038,-2.621153,-0.021468,0.008413,-0.479868,0.877038,133,32.865926,-117.254202,-29.500516,-2455713.911842,-4767204.362654,3441462.814109,3.365343
784526357269,790351257000,1422575166929349120,790351257000,929358000,25,2,2,23,45,48,930,25,2,2,23,45,48,800,10,3,32.865947,-117.254195,-26.825000,-2455713.805111,-4767205.413445,3441466.113077,11.844973,12.212440,21.506855,-57.361538,-0.331575,-2.623710,-0.021473,0.008450,-0.479859,0.877042,32901,32.865926,-117.254202,-29.521808,-2455713.906015,-4767204.348381,3441462.798643,3.367043
784550639177,790376257000,1422575166954349056,790376257000,954358000,25,2,2,23,45,48,955,25,2,2,23,45,48,800,10,3,32.865947,-117.254195,-26.825000,-2455713.805111,-4767205.413445,3441466.113077,11.844973,12.212440,21.506855,-57.360699,-0.328184,-2.627181,-0.021486,0.008490,-0.479852,0.877045,32901,32.865926,-117.254202,-29.543131,-2455713.900096,-4767204.334084,3441462.783218,3.368751
784576134177,790401257000,1422575166979349248,790401257000,979358000,25,2,2,23,45,48,980,25,2,2,23,45,48,800,10,3,32.865947,-117.254195,-26.825000,-2455713.805111,-4767205.413445,3441466.113077,11.844973,12.212440,21.506855,-57.360638,-0.332053,-2.624011,-0.021478,0.008447,-0.479853,0.877046,133,32.865926,-117.254202,-29.564504,-2455713.894155,-4767204.319799,3441462.767700,3.370468
784600442214,790426257000,1422575167004348928,790426257000,4360000,25,2,2,23,45,49,5,25,2,2,23,45,48,800,10,3,32.865947,-117.254195,-26.825000,-2455713.805111,-4767205.413445,3441466.113077,11.844973,12.212440,21.506855,-57.360241,-0.340736,-2.618137,-0.021469,0.008356,-0.479851,0.877047,133,32.865926,-117.254202,-29.585803,-2455713.888247,-4767204.305689,3441462.752056,3.372194
784625788695,790451257000,1422575167029349120,790451257000,29360000,25,2,2,23,45,49,30,25,2,2,23,45,48,800,10,3,32.865947,-117.254195,-26.825000,-2455713.805111,-4767205.413445,3441466.113077,11.844973,12.212440,21.506855,-57.359562,-0.341059,-2.617592,-0.021467,0.008351,-0.479846,0.877050,32901,32.865926,-117.254202,-29.607228,-2455713.882359,-4767204.291312,3441462.736529,3.373929
784650281936,790476257000,1422575167054351104,790476257000,54360000,25,2,2,23,45,49,55,25,2,2,23,45,49,0,11,3,32.865947,-117.254195,-26.820000,-2455713.815111,-4767205.423445,3441466.103077,11.601876,11.999368,21.120930,-57.358047,-0.334507,-2.621305,-0.021468,0.008417,-0.479833,0.877057,32901,32.865927,-117.254201,-29.230903,-2455713.959823,-4767204.542645,3441463.029264,3.375323
784675831177,790501257000,1422575167079351040,790501257000,79360000,25,2,2,23,45,49,80,25,2,2,23,45,49,0,11,3,32.865947,-117.254195,-26.820000,-2455713.815111,-4767205.423445,3441466.103077,11.601876,11.999368,21.120930,-57.357410,-0.334548,-2.621088,-0.021466,0.008415,-0.479829,0.877059,32901,32.865927,-117.254201,-29.250644,-2455713.953893,-4767204.529300,3441463.015454,3.341661
784701199269,790526256000,1422575167104350208,790526256000,104359000,25,2,2,23,45,49,105,25,2,2,23,45,49,0,11,3,32.865947,-117.254195,-26.820000,-2455713.815111,-4767205.423445,3441466.103077,11.601876,11.999368,21.120930,-57.356831,-0.337003,-2.619277,-0.021463,0.008389,-0.479825,0.877062,133,32.865927,-117.254201,-29.271010,-2455713.947955,-4767204.515534,3441463.001074,3.343245
784725440954,790551257000,1422575167129350912,790551257000,129360000,25,2,2,23,45,49,130,25,2,2,23,45,49,0,11,3,32.865947,-117.254195,-26.820000,-2455713.815111,-4767205.423445,3441466.103077,11.601876,11.999368,21.120930,-57.356564,-0.335278,-2.620569,-0.021465,0.008407,-0.479822,0.877063,133,32.865927,-117.254201,-29.291442,-2455713.942040,-4767204.501716,3441462.986629,3.344836
784750730214,790576257000,1422575167154351104,790576257000,154360000,25,2,2,23,45,49,155,25,2,2,23,45,49,0,11,3,32.865947,-117.254195,-26.820000,-2455713.815111,-4767205.423445,3441466.103077,11.601876,11.999368,21.120930,-57.355682,-0.327274,-2.625600,-0.021470,0.008489,-0.479814,0.877067,32901,32.865927,-117.254201,-29.311906,-2455713.936110,-4767204.487861,3441462.972186,3.346435
784776104973,790601257000,1422575167179351040,790601257000,179360000,25,2,2,23,45,49,180,25,2,2,23,45,49,0,11,3,32.865947,-117.254195,-26.820000,-2455713.815111,-4767205.423445,3441466.103077,11.601876,11.999368,21.120930,-57.354954,-0.322276,-2.629475,-0.021479,0.008544,-0.479807,0.877069,32901,32.865927,-117.254201,-29.332420,-2455713.930144,-4767204.473967,3441462.957730,3.348042
784800418528,790626257000,1422575167204350976,790626257000,204360000,25,2,2,23,45,49,205,25,2,2,23,45,49,0,11,3,32.865947,-117.254195,-26.820000,-2455713.815111,-4767205.423445,3441466.103077,11.601876,11.999368,21.120930,-57.353493,-0.325082,-2.627990,-0.021480,0.008516,-0.479796,0.877076,133,32.865927,-117.254201,-29.352823,-2455713.924047,-4767204.460412,3441462.943106,3.349657
784825750751,790651257000,1422575167229351168,790651257000,229360000,25,2,2,23,45,49,230,25,2,2,23,45,49,0,11,3,32.865947,-117.254195,-26.820000,-2455713.815111,-4767205.423445,3441466.103077,11.601876,11.999368,21.120930,-57.352657,-0.326504,-2.626341,-0.021473,0.008498,-0.479790,0.877079,133,32.865927,-117.254201,-29.373430,-2455713.918082,-4767204.446458,3441462.928561,3.351280
784850609843,790676257000,1422575167254350848,790676257000,254360000,25,2,2,23,45,49,255,25,2,2,23,45,49,200,11,3,32.865947,-117.254196,-26.891000,-2455713.805111,-4767205.353445,3441466.073077,11.379624,11.805712,20.767197,-57.351833,-0.324807,-2.627677,-0.021476,0.008516,-0.479784,0.877083,32901,32.865928,-117.254201,-29.126337,-2455713.933730,-4767204.603231,3441463.157083,3.321537
784876079065,790701257000,1422575167279351040,790701257000,279360000,25,2,2,23,45,49,280,25,2,2,23,45,49,200,11,3,32.865947,-117.254196,-26.891000,-2455713.805111,-4767205.353445,3441466.073077,11.379624,11.805712,20.767197,-57.351574,-0.318219,-2.632424,-0.021485,0.008587,-0.479780,0.877084,32901,32.865928,-117.254201,-29.145956,-2455713.927488,-4767204.589790,3441463.143849,3.323353
784900396491,790726257000,1422575167304350976,790726257000,304360000,25,2,2,23,45,49,305,25,2,2,23,45,49,200,11,3,32.865947,-117.254196,-26.891000,-2455713.805111,-4767205.353445,3441466.073077,11.379624,11.805712,20.767197,-57.350594,-0.316221,-2.633927,-0.021488,0.008608,-0.479772,0.877088,133,32.865928,-117.254201,-29.165685,-2455713.921161,-4767204.576557,3441463.130186,3.324873
784925741973,790751257000,1422575167329350912,790751257000,329360000,25,2,2,23,45,49,330,25,2,2,23,45,49,200,11,3,32.865947,-117.254196,-26.891000,-2455713.805111,-4767205.353445,3441466.073077,11.379624,11.805712,20.767197,-57.350124,-0.315919,-2.634026,-0.021488,0.008611,-0.479769,0.877090,133,32.865928,-117.254201,-29.185712,-2455713.914816,-4767204.562884,3441463.116592,3.326401
784951086695,790776257000,1422575167354351104,790776257000,354360000,25,2,2,23,45,49,355,25,2,2,23,45,49,200,11,3,32.865947,-117.254196,-26.891000,-2455713.805111,-4767205.353445,3441466.073077,11.379624,11.805712,20.767197,-57.350002,-0.314517,-2.634254,-0.021484,0.008622,-0.479768,0.877090,32901,32.865928,-117.254201,-29.205743,-2455713.908624,-4767204.549137,3441463.102984,3.327937
784975338306,790801258000,1422575167379352064,790801258000,379361000,25,2,2,23,45,49,380,25,2,2,23,45,49,200,11,3,32.865947,-117.254196,-26.891000,-2455713.805111,-4767205.353445,3441466.073077,11.379624,11.805712,20.767197,-57.349174,-0.312512,-2.636431,-0.021492,0.008647,-0.479761,0.877094,32901,32.865928,-117.254201,-29.225798,-2455713.902327,-4767204.535405,3441463.089387,3.329480
785000697047,790826257000,1422575167404350976,790826257000,404360000,25,2,2,23,45,49,405,25,2,2,23,45,49,200,11,3,32.865947,-117.254196,-26.891000,-2455713.805111,-4767205.353445,3441466.073077,11.379624,11.805712,20.767197,-57.348423,-0.313362,-2.636731,-0.021498,0.008641,-0.479755,0.877097,32901,32.865928,-117.254201,-29.245885,-2455713.896035,-4767204.521622,3441463.075796,3.331031
785026011325,790851257000,1422575167429351168,790851257000,429360000,25,2,2,23,45,49,430,25,2,2,23,45,49,200,11,3,32.865947,-117.254196,-26.891000,-2455713.805111,-4767205.353445,3441466.073077,11.379624,11.805712,20.767197,-57.348232,-0.317121,-2.634543,-0.021497,0.008603,-0.479754,0.877097,133,32.865928,-117.254201,-29.266023,-2455713.889748,-4767204.507813,3441463.062145,3.332588
785050306602,790876257000,1422575167454350848,790876257000,454360000,25,2,2,23,45,49,455,25,2,2,23,45,49,400,11,3,32.865947,-117.254196,-26.909000,-2455713.825111,-4767205.333445,3441466.043077,11.176130,11.625780,20.448124,-57.347603,-0.319678,-2.633360,-0.021499,0.008579,-0.479750,0.877100,133,32.865928,-117.254201,-29.016286,-2455714.020952,-4767204.630009,3441463.261209,3.333840
785075689676,790901260000,1422575167479353856,790901260000,479363000,25,2,2,23,45,49,480,25,2,2,23,45,49,400,11,3,32.865947,-117.254196,-26.909000,-2455713.825111,-4767205.333445,3441466.043077,11.176130,11.625780,20.448124,-57.346203,-0.319566,-2.633369,-0.021498,0.008579,-0.479739,0.877106,49285,32.865928,-117.254201,-29.035332,-2455714.015695,-4767204.616331,3441463.248658,3.304577
785100252473,790926257000,1422575167504350976,790926257000,504360000,25,2,2,23,45,49,505,25,2,2,23,45,49,400,11,3,32.865947,-117.254196,-26.909000,-2455713.825111,-4767205.333445,3441466.043077,11.176130,11.625780,20.448124,-57.344898,-0.316056,-2.635120,-0.021497,0.008613,-0.479729,0.877111,49285,32.865928,-117.254201,-29.054824,-2455714.009980,-4767204.602564,3441463.235733,3.306037
785125611362,790951257000,1422575167529350912,790951257000,529360000,25,2,2,23,45,49,530,25,2,2,23,45,49,400,11,3,32.865947,-117.254196,-26.909000,-2455713.825111,-4767205.333445,3441466.043077,11.176130,11.625780,20.448124,-57.343895,-0.316127,-2.634233,-0.021491,0.008609,-0.479721,0.877116,30853,32.865928,-117.254201,-29.074279,-2455714.003982,-4767204.589112,3441463.222644,3.307504
785150963806,790976257000,1422575167554351104,790976257000,554360000,25,2,2,23,45,49,555,25,2,2,23,45,49,400,11,3,32.865947,-117.254196,-26.909000,-2455713.825111,-4767205.333445,3441466.043077,11.176130,11.625780,20.448124,-57.343815,-0.318523,-2.633279,-0.021493,0.008586,-0.479721,0.877116,30853,32.865928,-117.254201,-29.093842,-2455713.998261,-4767204.575247,3441463.209727,3.308977
785175255880,791001257000,1422575167579351040,791001257000,579360000,25,2,2,23,45,49,580,25,2,2,23,45,49,400,11,3,32.865947,-117.254196,-26.909000,-2455713.825111,-4767205.333445,3441466.043077,11.176130,11.625780,20.448124,-57.343239,-0.320457,-2.631474,-0.021488,0.008564,-0.479717,0.877118,39045,32.865928,-117.254201,-29.113370,-2455713.992519,-4767204.561421,3441463.196837,3.310458
